customer_count,vehicle_capacity,instance_name,routing_case,structure_variant,operator_pair,destroy_operator,repair_operator,source_folder,selected_run_timestamp,run_folder_count,metrics_source_file,baseline_distance,lns_distance,baseline_total_system_distance,lns_total_system_distance,customer_delivery_distance,supplier_depot_replenishment_distance,absolute_improvement,percent_improvement,customer_delivery_improvement_distance,customer_delivery_improvement_percent,system_improvement_distance,system_improvement_percent,best_n_remove,tested_n_remove_values,iterations,seed,temperature_initial,cooling_rate,temperature_minimum,n_routes,avg_utilisation,min_utilisation,max_utilisation,accepted_moves,rejected_moves,best_iteration,runtime_seconds,supplier_count,worst_removal_randomness,related_removal_randomness,distance_weight,demand_weight,route_weight,capacity_feasible,customer_coverage_feasible,supplier_feasible,structural_validity,hybrid_system_distance_check,ranking_distance_used,notes_or_warnings
40,35,40c_cap35,case_2_supplier_customer_direct,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_kmeans,run_2026_07_12_152753,1,lns_sa_metrics_best.json,145.59337216574968,145.581032489623,145.59337216574968,145.581032489623,145.581032489623,,0.012339676126686072,0.008475438093870137,,,,,3,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,6,0.6666666666666666,0.2,1.0,137,13,,0.10075116157531738,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,145.581032489623,
60,15,60c_cap15,case_2_supplier_customer_direct,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_kmeans,run_2026_07_12_152754,1,lns_sa_metrics_best.json,562.5058941860796,538.4075117051706,562.5058941860796,538.4075117051706,538.4075117051706,,24.09838248090898,4.284111994200211,,,,,4,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,17,0.8705882352941177,0.3333333333333333,1.0,93,57,,0.10853099822998047,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,538.4075117051706,
60,25,60c_cap25,case_2_supplier_customer_direct,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_kmeans,run_2026_07_12_152754,1,lns_sa_metrics_best.json,379.97834577997935,364.6154158359282,379.97834577997935,364.6154158359282,364.6154158359282,,15.362929944051132,4.043106696650235,,,,,6,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,11,0.8072727272727271,0.08,1.0,81,69,,0.10527586936950684,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,364.6154158359282,
60,35,60c_cap35,case_2_supplier_customer_direct,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_kmeans,run_2026_07_12_152755,1,lns_sa_metrics_best.json,325.4872658221094,304.4816955301239,325.4872658221094,304.4816955301239,304.4816955301239,,21.00557029198552,6.453576682617693,,,,,2,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,8,0.7928571428571429,0.2857142857142857,1.0,150,0,,0.0890347957611084,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,304.4816955301239,
80,15,80c_cap15,case_2_supplier_customer_direct,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_kmeans,run_2026_07_12_152756,1,lns_sa_metrics_best.json,889.1231593454308,877.9103691471464,889.1231593454308,877.9103691471464,877.9103691471464,,11.212790198284438,1.261106527304862,,,,,6,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,20,0.9366666666666668,0.26666666666666666,1.0,59,91,,0.1471872329711914,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,877.9103691471464,
80,25,80c_cap25,case_2_supplier_customer_direct,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_kmeans,run_2026_07_12_152758,1,lns_sa_metrics_best.json,629.4745790143811,606.2839935913137,629.4745790143811,606.2839935913137,606.2839935913137,,23.190585423067432,3.6841178653121776,,,,,7,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,13,0.8646153846153845,0.6,1.0,65,85,,0.13208508491516113,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,606.2839935913137,
80,35,80c_cap35,case_2_supplier_customer_direct,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_kmeans,run_2026_07_12_152759,1,lns_sa_metrics_best.json,511.49035579173557,483.70752475889344,511.49035579173557,483.70752475889344,483.70752475889344,,27.782831032842125,5.431740934750783,,,,,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,9,0.892063492063492,0.6857142857142857,1.0,44,106,,0.18248891830444336,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,483.70752475889344,
20,15,20c_cap15,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153327,1,lns_sa_metrics_best.json,63.40611899389782,60.84147866433692,63.40611899389782,60.84147866433692,60.84147866433692,,2.564640329560902,4.044783642739152,,,,,4,"[2, 3, 4]",50,42,10.0,0.95,0.01,5,0.8933333333333333,0.6666666666666666,1.0,143,7,,0.0746450424194336,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,60.84147866433692,
20,25,20c_cap25,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153327,1,lns_sa_metrics_best.json,45.338338299968726,45.32215330899516,45.338338299968726,45.32215330899516,45.32215330899516,,0.01618499097356363,0.035698244753656516,,,,,3,"[2, 3, 4]",50,42,10.0,0.95,0.01,4,0.67,0.2,1.0,149,1,,0.07424211502075195,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,45.32215330899516,
20,35,20c_cap35,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153327,1,lns_sa_metrics_best.json,40.93006594396948,40.93006594396948,40.93006594396948,40.93006594396948,40.93006594396948,,0.0,0.0,,,,,2,"[2, 3, 4]",50,42,10.0,0.95,0.01,3,0.6380952380952382,0.42857142857142855,0.8571428571428571,150,0,,0.07505488395690918,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,40.93006594396948,
40,15,40c_cap15,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153328,1,lns_sa_metrics_best.json,250.37669562521955,241.98758110483405,250.37669562521955,241.98758110483405,241.98758110483405,,8.389114520385505,3.3505971869454205,,,,,5,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,10,0.9333333333333332,0.7333333333333333,1.0,81,69,,0.09799504280090332,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,241.98758110483405,
40,25,40c_cap25,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153328,2,lns_sa_metrics_best.json,181.2188538338204,179.7477915686881,181.2188538338204,179.7477915686881,179.7477915686881,,1.4710622651323035,0.8117600536648815,,,,,3,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,7,0.8,0.4,1.0,128,22,,0.08844208717346191,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,179.7477915686881,
40,35,40c_cap35,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153328,1,lns_sa_metrics_best.json,150.0389587916166,146.46010834217836,150.0389587916166,146.46010834217836,146.46010834217836,,3.5788504494382494,2.3852807819126354,,,,,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,6,0.6666666666666666,0.2,1.0,133,17,,0.09009623527526855,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,146.46010834217836,
60,15,60c_cap15,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153329,1,lns_sa_metrics_best.json,548.9089866556761,530.2659055661189,548.9089866556761,530.2659055661189,530.2659055661189,,18.6430810895572,3.3963883891104474,,,,,3,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,17,0.8705882352941176,0.13333333333333333,1.0,127,23,,0.10637903213500977,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,530.2659055661189,
60,25,60c_cap25,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153330,1,lns_sa_metrics_best.json,405.33739929276,381.870133834063,405.33739929276,381.870133834063,381.870133834063,,23.467265458697,5.789563336529792,,,,,3,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,11,0.8072727272727271,0.08,1.0,131,19,,0.08954381942749023,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,381.870133834063,
60,35,60c_cap35,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153330,1,lns_sa_metrics_best.json,315.3241956473402,304.8758443989115,315.3241956473402,304.8758443989115,304.8758443989115,,10.448351248428708,3.313526647385532,,,,,4,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,8,0.7928571428571428,0.22857142857142856,1.0,131,19,,0.0929861068725586,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,304.8758443989115,
80,15,80c_cap15,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153331,1,lns_sa_metrics_best.json,877.0411745206105,873.2064497224558,877.0411745206105,873.2064497224558,873.2064497224558,,3.8347247981547525,0.43723429521433904,,,,,3,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,20,0.9366666666666668,0.6666666666666666,1.0,115,35,,0.10687994956970215,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,873.2064497224558,
80,25,80c_cap25,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153333,1,lns_sa_metrics_best.json,635.4341214833732,609.3083343569838,635.4341214833732,609.3083343569838,609.3083343569838,,26.12578712638947,4.11148634344671,,,,,6,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,13,0.8646153846153845,0.6,1.0,95,55,,0.12275099754333496,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,609.3083343569838,
80,35,80c_cap35,case_2_supplier_customer_direct,no_clustering,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_no_cluster,run_2026_07_12_153335,1,lns_sa_metrics_best.json,510.91407848490496,486.6753581517322,510.91407848490496,486.6753581517322,486.6753581517322,,24.23872033317275,4.744187203658919,,,,,9,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,9,0.892063492063492,0.45714285714285713,1.0,49,101,,0.14735817909240723,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,486.6753581517322,
20,15,20c_cap15,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152518,1,lns_sa_metrics_best.json,60.841478664336925,60.84147866433693,60.841478664336925,60.84147866433693,60.84147866433693,,-7.105427357601002e-15,-1.1678590845567246e-14,,,,,2,"[2, 3, 4]",50,42,10.0,0.95,0.01,5,0.8933333333333333,0.6666666666666666,1.0,147,3,,0.08823895454406738,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,60.84147866433693,
20,25,20c_cap25,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152518,1,lns_sa_metrics_best.json,54.79575867334405,45.32215330899516,54.79575867334405,45.32215330899516,45.32215330899516,,9.473605364348884,17.28893913272418,,,,,3,"[2, 3, 4]",50,42,10.0,0.95,0.01,4,0.67,0.2,1.0,148,2,,0.07427597045898438,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,45.32215330899516,
20,35,20c_cap35,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152518,1,lns_sa_metrics_best.json,40.93006594396948,40.93006594396948,40.93006594396948,40.93006594396948,40.93006594396948,,0.0,0.0,,,,,2,"[2, 3, 4]",50,42,10.0,0.95,0.01,3,0.6380952380952382,0.42857142857142855,0.8571428571428571,150,0,,0.07441186904907227,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,40.93006594396948,
40,15,40c_cap15,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152519,1,lns_sa_metrics_best.json,263.78637596551715,241.71326207932074,263.78637596551715,241.71326207932074,241.71326207932074,,22.07311388619641,8.367799059145446,,,,,5,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,10,0.9333333333333333,0.8,1.0,108,42,,0.09510612487792969,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,241.71326207932074,
40,25,40c_cap25,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152519,2,lns_sa_metrics_best.json,181.96909660488316,175.69688649355305,181.96909660488316,175.69688649355305,175.69688649355305,,6.272210111330111,3.4468545639643495,,,,,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,7,0.7999999999999999,0.52,1.0,140,10,,0.09202313423156738,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,175.69688649355305,
40,35,40c_cap35,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152520,1,lns_sa_metrics_best.json,155.96515611108038,147.29802358577734,155.96515611108038,147.29802358577734,147.29802358577734,,8.667132525303032,5.557095406059921,,,,,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,6,0.6666666666666666,0.2,1.0,133,17,,0.0899970531463623,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,147.29802358577734,
60,15,60c_cap15,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152520,1,lns_sa_metrics_best.json,560.368195578196,529.194737859613,560.368195578196,529.194737859613,529.194737859613,,31.173457718582995,5.563031229211317,,,,,6,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,17,0.8705882352941176,0.26666666666666666,1.0,62,88,,0.10650300979614258,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,529.194737859613,
60,25,60c_cap25,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152521,1,lns_sa_metrics_best.json,392.9086790418891,379.38125615623994,392.9086790418891,379.38125615623994,379.38125615623994,,13.527422885649173,3.442892358253806,,,,,7,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,11,0.8072727272727271,0.08,1.0,75,75,,0.11507773399353027,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,379.38125615623994,
60,35,60c_cap35,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152522,1,lns_sa_metrics_best.json,325.1353058716005,308.5929379828173,325.1353058716005,308.5929379828173,308.5929379828173,,16.54236788878319,5.087841151067105,,,,,7,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,8,0.7928571428571428,0.22857142857142856,1.0,85,65,,0.11123394966125488,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,308.5929379828173,
80,15,80c_cap15,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152523,1,lns_sa_metrics_best.json,980.1147782629438,882.2713456773118,980.1147782629438,882.2713456773118,882.2713456773118,,97.84343258563194,9.982854534551528,,,,,6,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,20,0.9366666666666668,0.4,1.0,83,67,,0.1257469654083252,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,882.2713456773118,
80,25,80c_cap25,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152524,1,lns_sa_metrics_best.json,650.9513970158838,619.3863095724821,650.9513970158838,619.3863095724821,619.3863095724821,,31.565087443401694,4.849069775117401,,,,,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,13,0.8646153846153847,0.44,1.0,99,51,,0.13880610466003418,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,619.3863095724821,
80,35,80c_cap35,case_2_supplier_customer_direct,sweep,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case2_sweep,run_2026_07_12_152526,1,lns_sa_metrics_best.json,530.7845381062182,489.2369786318561,530.7845381062182,489.2369786318561,489.2369786318561,,41.54755947436206,7.827575313817404,,,,,6,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,9,0.892063492063492,0.6285714285714286,1.0,111,39,,0.12636995315551758,3,,0.2,1.0,0.2,1.0,,,,,not_applicable,489.2369786318561,
20,15,20c_cap15,case_3_hybrid,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case3_kmeans,run_2026_07_12_161858,1,lns_sa_metrics_best.json,94.76529987543388,84.21746207443732,118.76529987543388,108.21746207443732,84.21746207443732,24.0,10.547837800996561,8.881245458109047,10.547837800996561,11.130485330454686,10.547837800996561,8.881245458109047,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,7,0.6380952380952379,0.3333333333333333,1.0,187,13,,0.07804322242736816,3,,0.2,1.0,0.2,1.0,,,,,ok,108.21746207443732,
20,25,20c_cap25,case_3_hybrid,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case3_kmeans,run_2026_07_12_161859,1,lns_sa_metrics_best.json,77.41526031217806,66.75822855161768,101.41526031217806,90.75822855161768,66.75822855161768,24.0,10.657031760560386,10.508311794256349,10.657031760560386,13.766060745111188,10.657031760560386,10.508311794256349,3,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,5,0.5360000000000001,0.2,0.72,197,3,,0.08121180534362793,3,,0.2,1.0,0.2,1.0,,,,,ok,90.75822855161768,
20,35,20c_cap35,case_3_hybrid,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case3_kmeans,run_2026_07_12_161859,1,lns_sa_metrics_best.json,77.41526031217806,62.77406702661598,101.41526031217806,86.77406702661598,62.77406702661598,24.0,14.641193285562082,14.43687393839283,14.641193285562082,18.912541566767686,14.641193285562082,14.43687393839283,3,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,4,0.47857142857142854,0.14285714285714285,0.7714285714285715,200,0,,0.0917360782623291,3,,0.2,1.0,0.2,1.0,,,,,ok,86.77406702661598,
40,15,40c_cap15,case_3_hybrid,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case3_kmeans,run_2026_07_12_161859,1,lns_sa_metrics_best.json,306.1763991767963,282.8707640827188,402.1763991767963,378.8707640827188,282.8707640827188,96.0,23.305635094077502,5.794878849624483,23.305635094077502,7.611832641816414,23.305635094077502,5.794878849624483,6,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,12,0.7777777777777777,0.4,1.0,144,56,,0.1468808650970459,3,,0.2,1.0,0.2,1.0,,,,,ok,378.8707640827188,
40,25,40c_cap25,case_3_hybrid,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case3_kmeans,run_2026_07_12_161901,2,lns_sa_metrics_best.json,222.52907906106748,206.47961641307649,270.5290790610675,254.47961641307649,206.47961641307649,48.0,16.049462647990993,5.932620147044559,16.049462647990993,7.212299046807552,16.049462647990993,5.932620147044559,3,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,7,0.7999999999999999,0.52,0.92,181,19,,0.09247899055480957,3,,0.2,1.0,0.2,1.0,,,,,ok,254.47961641307649,
40,35,40c_cap35,case_3_hybrid,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case3_kmeans,run_2026_07_12_161902,1,lns_sa_metrics_best.json,219.77181860775102,185.1821422378102,267.771818607751,233.1821422378102,185.1821422378102,48.0,34.589676369940804,12.917593998422191,34.589676369940804,15.73890437321106,34.589676369940804,12.917593998422191,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,6,0.6666666666666666,0.17142857142857143,1.0,175,25,,0.10334110260009766,3,,0.2,1.0,0.2,1.0,,,,,ok,233.1821422378102,
60,15,60c_cap15,case_3_hybrid,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case3_kmeans,run_2026_07_12_161903,1,lns_sa_metrics_best.json,676.25997150048,629.2774648958437,868.25997150048,821.2774648958437,629.2774648958437,192.0,46.98250660463634,5.4111105137604945,46.98250660463634,6.947403156273163,46.98250660463634,5.4111105137604945,9,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,18,0.8222222222222222,0.4,1.0,67,133,,0.12481379508972168,3,,0.2,1.0,0.2,1.0,,,,,ok,821.2774648958437,
60,25,60c_cap25,case_3_hybrid,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case3_kmeans,run_2026_07_12_161904,1,lns_sa_metrics_best.json,526.6801338014434,451.66990091172335,646.6801338014434,571.6699009117233,451.66990091172335,120.0,75.0102328897201,11.599278989564759,75.01023288972004,14.242085105491874,75.0102328897201,11.599278989564759,4,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,11,0.8072727272727274,0.44,1.0,151,49,,0.1071319580078125,3,,0.2,1.0,0.2,1.0,,,,,ok,571.6699009117233,
60,35,60c_cap35,case_3_hybrid,kmeans,related_greedy,shaw_related_removal,greedy_insertion,results/lns_operator_related_greedy/case3_kmeans,run_2026_07_12_161906,1,lns_sa_metrics_best.json,453.87935067541724,389.94523012935724,525.8793506754173,461.94523012935724,389.94523012935724,72.0,63.93412054606006,12.157564366036766,63.93412054606,14.086148764185841,63.93412054606006,12.157564366036766,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,9,0.7047619047619048,0.14285714285714285,1.0,82,118,,0.1465620994567871,3,,0.2,1.0,0.2,1.0,,,,,ok,461.94523012935724,
